,filename_roi,Trajectory,file name,roi,group
72929,Traj_221118_Uninfected_lo_GEM002.csv-22,2391,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72930,Traj_221118_Uninfected_lo_GEM002.csv-22,2771,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72931,Traj_221118_Uninfected_lo_GEM002.csv-22,2774,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72932,Traj_221118_Uninfected_lo_GEM002.csv-22,2985,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72933,Traj_221118_Uninfected_lo_GEM002.csv-22,3113,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72934,Traj_221118_Uninfected_lo_GEM002.csv-22,3138,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72935,Traj_221118_Uninfected_lo_GEM002.csv-22,3179,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72936,Traj_221118_Uninfected_lo_GEM002.csv-22,3501,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72937,Traj_221118_Uninfected_lo_GEM002.csv-22,3508,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72938,Traj_221118_Uninfected_lo_GEM002.csv-22,3510,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72939,Traj_221118_Uninfected_lo_GEM002.csv-22,3654,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72940,Traj_221118_Uninfected_lo_GEM002.csv-22,3718,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72941,Traj_221118_Uninfected_lo_GEM002.csv-22,3794,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72942,Traj_221118_Uninfected_lo_GEM002.csv-22,3803,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72943,Traj_221118_Uninfected_lo_GEM002.csv-22,3822,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72944,Traj_221118_Uninfected_lo_GEM002.csv-22,3873,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72945,Traj_221118_Uninfected_lo_GEM002.csv-22,4033,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72946,Traj_221118_Uninfected_lo_GEM002.csv-22,4098,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72947,Traj_221118_Uninfected_lo_GEM002.csv-22,4106,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72948,Traj_221118_Uninfected_lo_GEM002.csv-22,4134,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72949,Traj_221118_Uninfected_lo_GEM002.csv-22,4470,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72950,Traj_221118_Uninfected_lo_GEM002.csv-22,4531,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72951,Traj_221118_Uninfected_lo_GEM002.csv-22,4537,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72952,Traj_221118_Uninfected_lo_GEM002.csv-22,4597,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72953,Traj_221118_Uninfected_lo_GEM002.csv-22,5237,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
